"Região";"UF";"Ano";"Mês";"Transferência";"1º Decêndio";"2º Decêndio";"3º Decêndio";"Total"
"Centro-Oeste";"DF";"2024";"01";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"-R$912.717,48";"-R$912.717,48"
"Centro-Oeste";"DF";"2024";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"R$458.093,27";"R$458.093,27"
"Centro-Oeste";"DF";"2024";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"R$42.403.717,87";"R$42.403.717,87"
"Centro-Oeste";"DF";"2025";"01";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"R$4.679.087,95";"R$4.679.087,95"
"Centro-Oeste";"DF";"2025";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"-R$281.223,69";"-R$281.223,69"
"Centro-Oeste";"GO";"2024";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"R$567.719,72";"R$567.719,72"
"Centro-Oeste";"GO";"2024";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"R$18.265.871,79";"R$18.265.871,79"
"Centro-Oeste";"GO";"2025";"01";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"-R$5.089.868,05";"-R$5.089.868,05"
"Centro-Oeste";"GO";"2025";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"-R$354.120,70";"-R$354.120,70"
"Centro-Oeste";"GO";"2025";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"-R$148.541,21";"-R$148.541,21"
"Centro-Oeste";"GO";"2020";"09";"AJUSTE FUNDEB/FPE";"-R$183.709,97";"R$0,00";"R$0,00";"-R$183.709,97"
"Centro-Oeste";"GO";"2021";"05";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"R$581.715,70";"R$581.715,70"
"Centro-Oeste";"GO";"2022";"09";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"-R$14.195,86";"-R$14.195,86"
"Centro-Oeste";"GO";"2023";"09";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"-R$292.936,19";"-R$292.936,19"
"Centro-Oeste";"GO";"2020";"09";"AJUSTE FUNDEB/FPM";"-R$250.728,46";"R$0,00";"R$0,00";"-R$250.728,46"
"Centro-Oeste";"GO";"2021";"05";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"R$775.073,91";"R$775.073,91"
"Centro-Oeste";"GO";"2022";"09";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"-R$18.392,31";"-R$18.392,31"
"Centro-Oeste";"GO";"2023";"09";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"-R$385.596,00";"-R$385.596,00"
"Centro-Oeste";"GO";"2020";"09";"AJUSTE FUNDEB/ICME";"-R$1.097.142,56";"R$0,00";"R$0,00";"-R$1.097.142,56"
"Centro-Oeste";"GO";"2021";"05";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"R$3.049.642,07";"R$3.049.642,07"
"Centro-Oeste";"GO";"2022";"09";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"-R$72.256,44";"-R$72.256,44"
"Centro-Oeste";"GO";"2023";"09";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"-R$1.380.797,66";"-R$1.380.797,66"
"Centro-Oeste";"GO";"2020";"09";"AJUSTE FUNDEB/IPIE";"-R$6.605,99";"R$0,00";"R$0,00";"-R$6.605,99"
"Centro-Oeste";"GO";"2021";"05";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"R$24.730,43";"R$24.730,43"
"Centro-Oeste";"GO";"2022";"09";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"-R$456,37";"-R$456,37"
"Centro-Oeste";"GO";"2023";"09";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"-R$7.967,38";"-R$7.967,38"
"Centro-Oeste";"GO";"2020";"09";"AJUSTE FUNDEB/IPVA";"-R$80.082,35";"R$0,00";"R$0,00";"-R$80.082,35"
"Centro-Oeste";"GO";"2021";"05";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"R$189.854,73";"R$189.854,73"
"Centro-Oeste";"GO";"2022";"09";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"-R$4.901,92";"-R$4.901,92"
"Centro-Oeste";"GO";"2023";"09";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"-R$129.569,02";"-R$129.569,02"
"Centro-Oeste";"GO";"2020";"09";"AJUSTE FUNDEB/ITCMD";"-R$20.764,16";"R$0,00";"R$0,00";"-R$20.764,16"
"Centro-Oeste";"GO";"2021";"05";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"R$128.141,19";"R$128.141,19"
"Centro-Oeste";"GO";"2022";"09";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"-R$2.079,22";"-R$2.079,22"
"Centro-Oeste";"GO";"2023";"09";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"-R$75.216,54";"-R$75.216,54"
"Centro-Oeste";"GO";"2020";"09";"AJUSTE FUNDEB/ITR";"-R$1.297,07";"R$0,00";"R$0,00";"-R$1.297,07"
"Centro-Oeste";"GO";"2021";"05";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"R$5.381,31";"R$5.381,31"
"Centro-Oeste";"GO";"2022";"09";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"-R$118,26";"-R$118,26"
"Centro-Oeste";"GO";"2023";"09";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"-R$3.345,31";"-R$3.345,31"
"Centro-Oeste";"MS";"2021";"05";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"-R$1.275.476,23";"-R$1.275.476,23"
"Centro-Oeste";"MS";"2022";"09";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"R$43.080,64";"R$43.080,64"
"Centro-Oeste";"MS";"2023";"09";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"-R$104.191,90";"-R$104.191,90"
"Centro-Oeste";"MS";"2021";"05";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"-R$1.446.103,50";"-R$1.446.103,50"
"Centro-Oeste";"MS";"2022";"09";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"R$48.800,77";"R$48.800,77"
"Centro-Oeste";"MS";"2023";"09";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"-R$117.799,28";"-R$117.799,28"
"Centro-Oeste";"MS";"2021";"05";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"-R$8.393.092,46";"-R$8.393.092,46"
"Centro-Oeste";"MS";"2022";"09";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"R$276.006,41";"R$276.006,41"
"Centro-Oeste";"MS";"2023";"09";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"-R$700.427,89";"-R$700.427,89"
"Centro-Oeste";"MS";"2021";"05";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"-R$99.694,45";"-R$99.694,45"
"Centro-Oeste";"MS";"2022";"09";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"R$2.427,40";"R$2.427,40"
"Centro-Oeste";"MS";"2023";"09";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"-R$4.385,58";"-R$4.385,58"
"Centro-Oeste";"MS";"2021";"05";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"-R$1.428.605,29";"-R$1.428.605,29"
"Centro-Oeste";"MS";"2022";"09";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"R$23.728,72";"R$23.728,72"
"Centro-Oeste";"MS";"2023";"09";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"-R$66.182,00";"-R$66.182,00"
"Centro-Oeste";"MS";"2021";"05";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"-R$170.154,48";"-R$170.154,48"
"Centro-Oeste";"MS";"2022";"09";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"R$7.663,13";"R$7.663,13"
"Centro-Oeste";"MS";"2023";"09";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"-R$20.110,35";"-R$20.110,35"
"Centro-Oeste";"MS";"2021";"05";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"-R$30.839,30";"-R$30.839,30"
"Centro-Oeste";"MS";"2022";"09";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"R$1.058,39";"R$1.058,39"
"Centro-Oeste";"MS";"2023";"09";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"-R$2.557,31";"-R$2.557,31"
"Centro-Oeste";"MT";"2021";"05";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"-R$2.562.650,82";"-R$2.562.650,82"
"Centro-Oeste";"MT";"2022";"09";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"-R$4.307,10";"-R$4.307,10"
"Centro-Oeste";"MT";"2021";"05";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"-R$2.139.266,02";"-R$2.139.266,02"
"Centro-Oeste";"MT";"2022";"09";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"-R$3.759,12";"-R$3.759,12"
"Centro-Oeste";"MT";"2021";"05";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"-R$12.516.879,99";"-R$12.516.879,99"
"Centro-Oeste";"MT";"2022";"09";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"-R$23.798,00";"-R$23.798,00"
"Centro-Oeste";"MT";"2021";"05";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"-R$105.505,50";"-R$105.505,50"
"Centro-Oeste";"MT";"2022";"09";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"-R$128,13";"-R$128,13"
"Centro-Oeste";"MT";"2021";"05";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"-R$658.704,32";"-R$658.704,32"
"Centro-Oeste";"MT";"2022";"09";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"-R$1.829,73";"-R$1.829,73"
"Centro-Oeste";"MT";"2021";"05";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"-R$92.709,17";"-R$92.709,17"
"Centro-Oeste";"MT";"2022";"09";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"-R$270,19";"-R$270,19"
"Centro-Oeste";"MT";"2021";"05";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"-R$40.388,14";"-R$40.388,14"
"Centro-Oeste";"MT";"2022";"09";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"-R$74,16";"-R$74,16"
"Nordeste";"AL";"2021";"05";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$2.852.322,57";"R$0,00";"R$2.852.322,57"
"Nordeste";"AL";"2021";"06";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"-R$728.810,56";"R$0,00";"-R$728.810,56"
"Nordeste";"AL";"2021";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$14.727.658,37";"R$14.727.658,37"
"Nordeste";"AL";"2022";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$8.769.838,61";"R$8.769.838,61"
"Nordeste";"AL";"2022";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$15.706.397,44";"R$15.706.397,44"
"Nordeste";"AL";"2023";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"-R$13.142.132,23";"-R$13.142.132,23"
"Nordeste";"AL";"2023";"05";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$15.186.328,47";"R$15.186.328,47"
"Nordeste";"AL";"2024";"01";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$27.964.987,61";"R$27.964.987,61"
"Nordeste";"AL";"2024";"03";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"-R$40.748,21";"-R$40.748,21"
"Nordeste";"AL";"2024";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"-R$15.236.141,98";"-R$15.236.141,98"
"Nordeste";"AL";"2024";"06";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"-R$380.030,79";"-R$380.030,79"
"Nordeste";"AL";"2024";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$882.615,94";"R$882.615,94"
"Nordeste";"AL";"2025";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$23.989.006,00";"R$23.989.006,00"
"Nordeste";"AL";"2024";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"R$334.170,14";"R$334.170,14"
"Nordeste";"AL";"2024";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"-R$5.079.831,42";"-R$5.079.831,42"
"Nordeste";"AL";"2025";"01";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"R$1.125.314,14";"R$1.125.314,14"
"Nordeste";"AL";"2025";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"-R$108.382,29";"-R$108.382,29"
"Nordeste";"AL";"2025";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"-R$64.392,72";"-R$64.392,72"
"Nordeste";"AL";"2020";"04";"AJUSTE FUNDEB/COUN";"R$0,00";"R$0,00";"R$10.026.252,44";"R$10.026.252,44"
"Nordeste";"AL";"2021";"04";"AJUSTE FUNDEB/COUN";"R$0,00";"R$0,00";"R$13.796.288,28";"R$13.796.288,28"
"Nordeste";"AL";"2021";"05";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"R$4.761.910,61";"R$4.761.910,61"
"Nordeste";"AL";"2022";"09";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"-R$82.450,97";"-R$82.450,97"
"Nordeste";"AL";"2024";"03";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"-R$160.882,05";"-R$160.882,05"
"Nordeste";"AL";"2024";"06";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"-R$1.127.295,70";"-R$1.127.295,70"
"Nordeste";"AL";"2024";"09";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"R$2.282.414,95";"R$2.282.414,95"
"Nordeste";"AL";"2021";"05";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"R$2.658.526,85";"R$2.658.526,85"
"Nordeste";"AL";"2022";"09";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"-R$45.885,61";"-R$45.885,61"
"Nordeste";"AL";"2024";"03";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"-R$86.960,53";"-R$86.960,53"
"Nordeste";"AL";"2024";"06";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"-R$610.754,40";"-R$610.754,40"
"Nordeste";"AL";"2024";"09";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"R$1.231.912,64";"R$1.231.912,64"
"Nordeste";"AL";"2021";"05";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"R$4.820.349,60";"R$4.820.349,60"
"Nordeste";"AL";"2022";"09";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"-R$75.563,14";"-R$75.563,14"
"Nordeste";"AL";"2024";"03";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"-R$141.517,98";"-R$141.517,98"
"Nordeste";"AL";"2024";"06";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"-R$1.128.869,27";"-R$1.128.869,27"
"Nordeste";"AL";"2024";"09";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"R$2.318.734,45";"R$2.318.734,45"
"Nordeste";"AL";"2021";"05";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"R$2.133,00";"R$2.133,00"
"Nordeste";"AL";"2022";"09";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"-R$28,14";"-R$28,14"
"Nordeste";"AL";"2024";"03";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"-R$102,54";"-R$102,54"
"Nordeste";"AL";"2024";"06";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"-R$881,49";"-R$881,49"
"Nordeste";"AL";"2024";"09";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"R$2.069,25";"R$2.069,25"
"Nordeste";"AL";"2021";"05";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"R$427.109,69";"R$427.109,69"
"Nordeste";"AL";"2022";"09";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"-R$7.379,41";"-R$7.379,41"
"Nordeste";"AL";"2024";"03";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"-R$13.807,98";"-R$13.807,98"
"Nordeste";"AL";"2024";"06";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"-R$103.658,91";"-R$103.658,91"
"Nordeste";"AL";"2024";"09";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"R$223.993,86";"R$223.993,86"
"Nordeste";"AL";"2021";"05";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"R$28.086,17";"R$28.086,17"
"Nordeste";"AL";"2022";"09";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"-R$452,13";"-R$452,13"
"Nordeste";"AL";"2024";"03";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"-R$1.072,21";"-R$1.072,21"
"Nordeste";"AL";"2024";"06";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"-R$7.707,67";"-R$7.707,67"
"Nordeste";"AL";"2024";"09";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"R$19.323,13";"R$19.323,13"
"Nordeste";"AL";"2021";"05";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"R$417,93";"R$417,93"
"Nordeste";"AL";"2022";"09";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"-R$15,26";"-R$15,26"
"Nordeste";"AL";"2024";"03";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"-R$89,44";"-R$89,44"
"Nordeste";"AL";"2024";"06";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"-R$1.741,04";"-R$1.741,04"
"Nordeste";"AL";"2024";"09";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"R$2.727,49";"R$2.727,49"
"Nordeste";"BA";"2021";"05";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$14.583.910,80";"R$0,00";"R$14.583.910,80"
"Nordeste";"BA";"2021";"06";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"-R$2.172.918,37";"R$0,00";"-R$2.172.918,37"
"Nordeste";"BA";"2021";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$107.742.303,05";"R$107.742.303,05"
"Nordeste";"BA";"2022";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$41.975.446,37";"R$41.975.446,37"
"Nordeste";"BA";"2022";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$120.920.553,90";"R$120.920.553,90"
"Nordeste";"BA";"2023";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"-R$11.518.041,59";"-R$11.518.041,59"
"Nordeste";"BA";"2023";"05";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$78.693.706,09";"R$78.693.706,09"
"Nordeste";"BA";"2023";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$563.952,92";"R$563.952,92"
"Nordeste";"BA";"2024";"01";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$258.497.551,02";"R$258.497.551,02"
"Nordeste";"BA";"2024";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$4.938.237,57";"R$4.938.237,57"
"Nordeste";"BA";"2025";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$22.770.609,03";"R$22.770.609,03"
"Nordeste";"BA";"2024";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"R$674.089,38";"R$674.089,38"
"Nordeste";"BA";"2024";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"-R$16.831.992,00";"-R$16.831.992,00"
"Nordeste";"BA";"2025";"01";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"R$2.735.133,13";"R$2.735.133,13"
"Nordeste";"BA";"2025";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"R$0,01";"R$0,01"
"Nordeste";"BA";"2020";"04";"AJUSTE FUNDEB/COUN";"R$0,00";"R$0,00";"R$66.663.541,65";"R$66.663.541,65"
"Nordeste";"BA";"2021";"04";"AJUSTE FUNDEB/COUN";"R$0,00";"R$0,00";"R$39.087.058,24";"R$39.087.058,24"
"Nordeste";"BA";"2021";"05";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"R$13.294.613,27";"R$13.294.613,27"
"Nordeste";"BA";"2022";"09";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"-R$171.981,22";"-R$171.981,22"
"Nordeste";"BA";"2023";"09";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"R$532.659,92";"R$532.659,92"
"Nordeste";"BA";"2021";"05";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"R$13.760.903,53";"R$13.760.903,53"
"Nordeste";"BA";"2022";"09";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"-R$181.209,26";"-R$181.209,26"
"Nordeste";"BA";"2023";"09";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"R$557.485,98";"R$557.485,98"
"Nordeste";"BA";"2021";"05";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"R$29.449.275,59";"R$29.449.275,59"
"Nordeste";"BA";"2022";"09";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"-R$384.295,39";"-R$384.295,39"
"Nordeste";"BA";"2023";"09";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"R$1.152.729,33";"R$1.152.729,33"
"Nordeste";"BA";"2025";"09";"AJUSTE FUNDEB/ICME";"R$0,00";"-R$10.259,42";"R$0,00";"-R$10.259,42"
"Nordeste";"BA";"2021";"05";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"R$300.017,42";"R$300.017,42"
"Nordeste";"BA";"2022";"09";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"-R$2.612,88";"-R$2.612,88"
"Nordeste";"BA";"2023";"09";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"R$8.012,47";"R$8.012,47"
"Nordeste";"BA";"2021";"05";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"R$1.387.353,16";"R$1.387.353,16"
"Nordeste";"BA";"2022";"09";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"-R$23.922,84";"-R$23.922,84"
"Nordeste";"BA";"2023";"09";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"R$86.751,23";"R$86.751,23"
