"Região";"UF";"Ano";"Mês";"Transferência";"1º Decêndio";"2º Decêndio";"3º Decêndio";"Total"
"Nordeste";"BA";"2025";"09";"AJUSTE FUNDEB/IPVA";"R$0,00";"-R$2.314,83";"R$0,00";"-R$2.314,83"
"Nordeste";"BA";"2021";"05";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"R$173.867,74";"R$173.867,74"
"Nordeste";"BA";"2022";"09";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"-R$2.545,85";"-R$2.545,85"
"Nordeste";"BA";"2023";"09";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"R$10.219,06";"R$10.219,06"
"Nordeste";"BA";"2021";"05";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"R$9.685,23";"R$9.685,23"
"Nordeste";"BA";"2022";"09";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"-R$187,21";"-R$187,21"
"Nordeste";"BA";"2023";"09";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"R$432,09";"R$432,09"
"Nordeste";"CE";"2021";"05";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$17.401.001,37";"R$0,00";"R$17.401.001,37"
"Nordeste";"CE";"2021";"06";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"-R$5.745.608,69";"R$0,00";"-R$5.745.608,69"
"Nordeste";"CE";"2021";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$67.978.152,46";"R$67.978.152,46"
"Nordeste";"CE";"2022";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$31.280.814,08";"R$31.280.814,08"
"Nordeste";"CE";"2022";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$71.442.326,93";"R$71.442.326,93"
"Nordeste";"CE";"2023";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"-R$20.009.245,64";"-R$20.009.245,64"
"Nordeste";"CE";"2023";"05";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$54.704.992,51";"R$54.704.992,51"
"Nordeste";"CE";"2023";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"-R$81.145,27";"-R$81.145,27"
"Nordeste";"CE";"2024";"01";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$156.004.630,61";"R$156.004.630,61"
"Nordeste";"CE";"2024";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$26.533.644,63";"R$26.533.644,63"
"Nordeste";"CE";"2025";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$18.767.463,49";"R$18.767.463,49"
"Nordeste";"CE";"2020";"01";"AJUSTE FUNDEB/COUN";"-R$103.900,72";"R$0,00";"R$0,00";"-R$103.900,72"
"Nordeste";"CE";"2020";"04";"AJUSTE FUNDEB/COUN";"R$0,00";"R$0,00";"R$8.600.034,82";"R$8.600.034,82"
"Nordeste";"CE";"2021";"04";"AJUSTE FUNDEB/COUN";"R$0,00";"R$0,00";"R$22.641.578,83";"R$22.641.578,83"
"Nordeste";"CE";"2020";"01";"AJUSTE FUNDEB/FPE";"-R$117.123,19";"R$0,00";"R$0,00";"-R$117.123,19"
"Nordeste";"CE";"2020";"12";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,01";"R$0,00";"R$0,01"
"Nordeste";"CE";"2021";"05";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"R$12.871.917,22";"R$12.871.917,22"
"Nordeste";"CE";"2022";"09";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"R$188.038,21";"R$188.038,21"
"Nordeste";"CE";"2023";"09";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"-R$74.161,90";"-R$74.161,90"
"Nordeste";"CE";"2020";"01";"AJUSTE FUNDEB/FPM";"-R$84.050,95";"R$0,00";"R$0,00";"-R$84.050,95"
"Nordeste";"CE";"2021";"05";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"R$9.284.995,78";"R$9.284.995,78"
"Nordeste";"CE";"2022";"09";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"R$140.539,39";"R$140.539,39"
"Nordeste";"CE";"2023";"09";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"-R$54.575,66";"-R$54.575,66"
"Nordeste";"CE";"2020";"01";"AJUSTE FUNDEB/ICME";"-R$212.218,43";"R$0,00";"R$0,00";"-R$212.218,43"
"Nordeste";"CE";"2021";"05";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"R$20.260.022,36";"R$20.260.022,36"
"Nordeste";"CE";"2022";"09";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"R$270.130,08";"R$270.130,08"
"Nordeste";"CE";"2023";"09";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"-R$102.579,79";"-R$102.579,79"
"Nordeste";"CE";"2025";"09";"AJUSTE FUNDEB/ICME";"R$0,00";"-R$16.480,31";"R$0,00";"-R$16.480,31"
"Nordeste";"CE";"2020";"01";"AJUSTE FUNDEB/IPIE";"-R$871,70";"R$0,00";"R$0,00";"-R$871,70"
"Nordeste";"CE";"2021";"05";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"R$88.353,51";"R$88.353,51"
"Nordeste";"CE";"2022";"09";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"R$862,33";"R$862,33"
"Nordeste";"CE";"2023";"09";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"-R$329,17";"-R$329,17"
"Nordeste";"CE";"2020";"01";"AJUSTE FUNDEB/IPVA";"-R$17.448,75";"R$0,00";"R$0,00";"-R$17.448,75"
"Nordeste";"CE";"2020";"12";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,01";"R$0,00";"R$0,01"
"Nordeste";"CE";"2021";"05";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"R$3.304.591,26";"R$3.304.591,26"
"Nordeste";"CE";"2022";"09";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"R$34.346,38";"R$34.346,38"
"Nordeste";"CE";"2023";"09";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"-R$16.494,95";"-R$16.494,95"
"Nordeste";"CE";"2025";"09";"AJUSTE FUNDEB/IPVA";"R$0,00";"-R$10,51";"R$0,00";"-R$10,51"
"Nordeste";"CE";"2020";"01";"AJUSTE FUNDEB/ITCMD";"-R$9.633,76";"R$0,00";"R$0,00";"-R$9.633,76"
"Nordeste";"CE";"2021";"05";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"R$102.721,77";"R$102.721,77"
"Nordeste";"CE";"2022";"09";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"R$1.832,89";"R$1.832,89"
"Nordeste";"CE";"2023";"09";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"-R$711,87";"-R$711,87"
"Nordeste";"CE";"2020";"01";"AJUSTE FUNDEB/ITR";"-R$29,88";"R$0,00";"R$0,00";"-R$29,88"
"Nordeste";"CE";"2021";"05";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"R$637,59";"R$637,59"
"Nordeste";"CE";"2022";"09";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"R$25,21";"R$25,21"
"Nordeste";"CE";"2023";"09";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"-R$10,56";"-R$10,56"
"Nordeste";"MA";"2021";"05";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$6.780.510,89";"R$0,00";"R$6.780.510,89"
"Nordeste";"MA";"2021";"06";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"-R$1.118.626,20";"R$0,00";"-R$1.118.626,20"
"Nordeste";"MA";"2021";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$71.956.047,88";"R$71.956.047,88"
"Nordeste";"MA";"2022";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$34.465.103,09";"R$34.465.103,09"
"Nordeste";"MA";"2022";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$72.030.162,38";"R$72.030.162,38"
"Nordeste";"MA";"2023";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"-R$33.270.735,70";"-R$33.270.735,70"
"Nordeste";"MA";"2023";"05";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$57.764.311,31";"R$57.764.311,31"
"Nordeste";"MA";"2023";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"-R$267.787,85";"-R$267.787,85"
"Nordeste";"MA";"2024";"01";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$169.856.663,43";"R$169.856.663,43"
"Nordeste";"MA";"2024";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$22.653.205,46";"R$22.653.205,46"
"Nordeste";"MA";"2025";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$19.719.282,68";"R$19.719.282,68"
"Nordeste";"MA";"2020";"04";"AJUSTE FUNDEB/COUN";"R$0,00";"R$0,00";"-R$8.202.691,91";"-R$8.202.691,91"
"Nordeste";"MA";"2021";"04";"AJUSTE FUNDEB/COUN";"R$0,00";"R$0,00";"R$10.824.422,52";"R$10.824.422,52"
"Nordeste";"MA";"2021";"05";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"R$3.214.346,63";"R$3.214.346,63"
"Nordeste";"MA";"2022";"09";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"-R$145.427,80";"-R$145.427,80"
"Nordeste";"MA";"2023";"09";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"-R$182.589,90";"-R$182.589,90"
"Nordeste";"MA";"2021";"05";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"R$1.967.454,57";"R$1.967.454,57"
"Nordeste";"MA";"2022";"09";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"-R$90.431,58";"-R$90.431,58"
"Nordeste";"MA";"2023";"09";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"-R$113.267,68";"-R$113.267,68"
"Nordeste";"MA";"2021";"05";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"R$3.160.347,71";"R$3.160.347,71"
"Nordeste";"MA";"2022";"09";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"-R$142.804,83";"-R$142.804,83"
"Nordeste";"MA";"2023";"09";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"-R$156.758,87";"-R$156.758,87"
"Nordeste";"MA";"2021";"05";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"R$30.671,74";"R$30.671,74"
"Nordeste";"MA";"2022";"09";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"-R$1.105,75";"-R$1.105,75"
"Nordeste";"MA";"2023";"09";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"-R$1.061,94";"-R$1.061,94"
"Nordeste";"MA";"2021";"05";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"R$311.129,60";"R$311.129,60"
"Nordeste";"MA";"2022";"09";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"-R$11.140,14";"-R$11.140,14"
"Nordeste";"MA";"2023";"09";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"-R$17.929,62";"-R$17.929,62"
"Nordeste";"MA";"2021";"05";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"R$10.463,59";"R$10.463,59"
"Nordeste";"MA";"2022";"09";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"-R$618,74";"-R$618,74"
"Nordeste";"MA";"2023";"09";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"-R$1.031,38";"-R$1.031,38"
"Nordeste";"MA";"2021";"05";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"R$583,54";"R$583,54"
"Nordeste";"MA";"2022";"09";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"-R$44,24";"-R$44,24"
"Nordeste";"MA";"2023";"09";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"-R$55,11";"-R$55,11"
"Nordeste";"PB";"2021";"05";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$6.037.175,53";"R$0,00";"R$6.037.175,53"
"Nordeste";"PB";"2021";"06";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"-R$5.489.612,80";"R$0,00";"-R$5.489.612,80"
"Nordeste";"PB";"2021";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$12.226.564,09";"R$12.226.564,09"
"Nordeste";"PB";"2022";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$11.972.593,45";"R$11.972.593,45"
"Nordeste";"PB";"2022";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$16.061.119,67";"R$16.061.119,67"
"Nordeste";"PB";"2023";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"-R$26.589.025,52";"-R$26.589.025,52"
"Nordeste";"PB";"2023";"05";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$12.021.419,17";"R$12.021.419,17"
"Nordeste";"PB";"2024";"01";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$6.805.168,32";"R$6.805.168,32"
"Nordeste";"PB";"2024";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$5.503.605,08";"R$5.503.605,08"
"Nordeste";"PB";"2025";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$3.484.704,19";"R$3.484.704,19"
"Nordeste";"PB";"2024";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"R$217.611,43";"R$217.611,43"
"Nordeste";"PB";"2024";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"-R$5.750.996,46";"-R$5.750.996,46"
"Nordeste";"PB";"2025";"01";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"R$1.493.457,02";"R$1.493.457,02"
"Nordeste";"PB";"2020";"04";"AJUSTE FUNDEB/COUN";"R$0,00";"R$0,00";"R$27.001.006,19";"R$27.001.006,19"
"Nordeste";"PB";"2021";"04";"AJUSTE FUNDEB/COUN";"R$0,00";"R$0,00";"R$28.399.550,40";"R$28.399.550,40"
"Nordeste";"PB";"2021";"05";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"R$5.610.150,33";"R$5.610.150,33"
"Nordeste";"PB";"2022";"09";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"-R$35.691,03";"-R$35.691,03"
"Nordeste";"PB";"2021";"05";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"R$3.888.082,98";"R$3.888.082,98"
"Nordeste";"PB";"2022";"09";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"-R$24.852,14";"-R$24.852,14"
"Nordeste";"PB";"2021";"05";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"R$6.493.948,74";"R$6.493.948,74"
"Nordeste";"PB";"2022";"09";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"-R$36.897,49";"-R$36.897,49"
"Nordeste";"PB";"2021";"05";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"R$4.647,42";"R$4.647,42"
"Nordeste";"PB";"2022";"09";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"-R$22,67";"-R$22,67"
"Nordeste";"PB";"2021";"05";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"R$397.657,56";"R$397.657,56"
"Nordeste";"PB";"2022";"09";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"-R$3.029,12";"-R$3.029,12"
"Nordeste";"PB";"2021";"05";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"R$27.421,73";"R$27.421,73"
"Nordeste";"PB";"2022";"09";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"-R$350,49";"-R$350,49"
"Nordeste";"PB";"2021";"05";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"R$430,21";"R$430,21"
"Nordeste";"PB";"2022";"09";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"-R$4,29";"-R$4,29"
"Nordeste";"PE";"2021";"05";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$1.638.553,27";"R$0,00";"R$1.638.553,27"
"Nordeste";"PE";"2021";"06";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"-R$124.732,87";"R$0,00";"-R$124.732,87"
"Nordeste";"PE";"2021";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$37.404.858,44";"R$37.404.858,44"
"Nordeste";"PE";"2022";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$41.114.269,86";"R$41.114.269,86"
"Nordeste";"PE";"2022";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$34.252.582,53";"R$34.252.582,53"
"Nordeste";"PE";"2023";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"-R$65.958.516,17";"-R$65.958.516,17"
"Nordeste";"PE";"2023";"05";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$28.498.376,00";"R$28.498.376,00"
"Nordeste";"PE";"2023";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"-R$71.394,60";"-R$71.394,60"
"Nordeste";"PE";"2024";"01";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$67.747.937,71";"R$67.747.937,71"
"Nordeste";"PE";"2024";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$3.478.833,01";"R$3.478.833,01"
"Nordeste";"PE";"2025";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$7.202.747,82";"R$7.202.747,82"
"Nordeste";"PE";"2024";"04";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"R$557.535,47";"R$557.535,47"
"Nordeste";"PE";"2024";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"-R$12.570.833,13";"-R$12.570.833,13"
"Nordeste";"PE";"2025";"01";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAR";"R$0,00";"R$0,00";"-R$2.349.665,88";"-R$2.349.665,88"
"Nordeste";"PE";"2020";"01";"AJUSTE FUNDEB/COUN";"-R$69.425,51";"R$0,00";"R$0,00";"-R$69.425,51"
"Nordeste";"PE";"2020";"04";"AJUSTE FUNDEB/COUN";"R$0,00";"R$0,00";"R$17.801.649,01";"R$17.801.649,01"
"Nordeste";"PE";"2021";"04";"AJUSTE FUNDEB/COUN";"R$0,00";"R$0,00";"R$76.759.630,97";"R$76.759.630,97"
"Nordeste";"PE";"2020";"01";"AJUSTE FUNDEB/FPE";"-R$226.066,72";"R$0,00";"R$0,00";"-R$226.066,72"
"Nordeste";"PE";"2021";"05";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"R$5.164.030,18";"R$5.164.030,18"
"Nordeste";"PE";"2022";"09";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"-R$18.188,28";"-R$18.188,28"
"Nordeste";"PE";"2023";"09";"AJUSTE FUNDEB/FPE";"R$0,00";"R$0,00";"-R$155.073,54";"-R$155.073,54"
"Nordeste";"PE";"2020";"01";"AJUSTE FUNDEB/FPM";"-R$169.699,71";"R$0,00";"R$0,00";"-R$169.699,71"
"Nordeste";"PE";"2021";"05";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"R$3.887.669,04";"R$3.887.669,04"
"Nordeste";"PE";"2022";"09";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"-R$13.493,16";"-R$13.493,16"
"Nordeste";"PE";"2023";"09";"AJUSTE FUNDEB/FPM";"R$0,00";"R$0,00";"-R$115.157,43";"-R$115.157,43"
"Nordeste";"PE";"2020";"01";"AJUSTE FUNDEB/ICME";"-R$539.671,28";"R$0,00";"R$0,00";"-R$539.671,28"
"Nordeste";"PE";"2021";"05";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"R$11.599.530,13";"R$11.599.530,13"
"Nordeste";"PE";"2022";"09";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"-R$33.634,97";"-R$33.634,97"
"Nordeste";"PE";"2023";"09";"AJUSTE FUNDEB/ICME";"R$0,00";"R$0,00";"-R$291.108,44";"-R$291.108,44"
"Nordeste";"PE";"2020";"01";"AJUSTE FUNDEB/IPIE";"-R$2.863,33";"R$0,00";"R$0,00";"-R$2.863,33"
"Nordeste";"PE";"2021";"05";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"R$44.061,45";"R$44.061,45"
"Nordeste";"PE";"2022";"09";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"-R$124,35";"-R$124,35"
"Nordeste";"PE";"2023";"09";"AJUSTE FUNDEB/IPIE";"R$0,00";"R$0,00";"-R$925,10";"-R$925,10"
"Nordeste";"PE";"2020";"01";"AJUSTE FUNDEB/IPVA";"-R$42.614,13";"R$0,00";"R$0,00";"-R$42.614,13"
"Nordeste";"PE";"2021";"05";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"R$2.069.410,15";"R$2.069.410,15"
"Nordeste";"PE";"2022";"09";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"-R$4.195,31";"-R$4.195,31"
"Nordeste";"PE";"2023";"09";"AJUSTE FUNDEB/IPVA";"R$0,00";"R$0,00";"-R$41.332,93";"-R$41.332,93"
"Nordeste";"PE";"2020";"01";"AJUSTE FUNDEB/ITCMD";"-R$3.373,39";"R$0,00";"R$0,00";"-R$3.373,39"
"Nordeste";"PE";"2021";"05";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"R$67.482,92";"R$67.482,92"
"Nordeste";"PE";"2022";"09";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"-R$281,31";"-R$281,31"
"Nordeste";"PE";"2023";"09";"AJUSTE FUNDEB/ITCMD";"R$0,00";"R$0,00";"-R$2.315,59";"-R$2.315,59"
"Nordeste";"PE";"2020";"01";"AJUSTE FUNDEB/ITR";"-R$91,02";"R$0,00";"R$0,00";"-R$91,02"
"Nordeste";"PE";"2021";"05";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"R$391,38";"R$391,38"
"Nordeste";"PE";"2022";"09";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"-R$3,13";"-R$3,13"
"Nordeste";"PE";"2023";"09";"AJUSTE FUNDEB/ITR";"R$0,00";"R$0,00";"-R$39,77";"-R$39,77"
"Nordeste";"PI";"2021";"05";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$2.051.508,56";"R$0,00";"R$2.051.508,56"
"Nordeste";"PI";"2021";"06";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"-R$482.170,77";"R$0,00";"-R$482.170,77"
"Nordeste";"PI";"2021";"09";"AJUSTE FUNDEB/AJUSTE FUNDEB VAAF";"R$0,00";"R$0,00";"R$21.463.943,81";"R$21.463.943,81"
